id_principal,name,date_enacted,year_enacted
C2009A00119,Appropriation (Water Entitlements and Home Insulation) Act 2009-2010,2009-12-04,2009
C2010A00011,Australian Astronomical Observatory Act 2010,2010-03-11,2010
C2010A00012,Australian Astronomical Observatory (Transitional Provisions) Act 2010,2010-03-11,2010
C2010A00018,Australian Centre for Renewable Energy Act 2010,2010-03-24,2010
C2010A00052,Australian Information Commissioner Act 2010,2010-05-31,2010
C2010A00134,Australian National Preventive Health Agency Act 2010,2010-11-24,2010
C2010A00067,Building Energy Efficiency Disclosure Act 2010,2010-06-28,2010
C2010A00123,Carer Recognition Act 2010,2010-11-18,2010
C2010A00065,Child Support and Family Assistance Legislation Amendment (Budget and Other Measures) Act 2010,2010-06-28,2010
C2010A00147,Family Law Amendment (Validation of Certain Parenting Orders and Other Measures) Act 2010,2010-12-16,2010
C2010A00051,Freedom of Information Amendment (Reform) Act 2010,2010-05-31,2010
C2010A00072,Healthcare Identifiers Act 2010,2010-06-28,2010
C2010A00032,Independent National Security Legislation Monitor Act 2010,2010-04-13,2010
C2010A00030,Midwife Professional Indemnity (Commonwealth Contribution) Scheme Act 2010,2010-04-12,2010
C2010A00031,Midwife Professional Indemnity (Run-off Cover Support Payment) Act 2010,2010-04-12,2010
C2010A00104,Paid Parental Leave Act 2010,2010-07-14,2010
C2010A00105,Paid Parental Leave (Consequential Amendments) Act 2010,2010-07-14,2010
C2010A00128,Parliamentary Joint Committee on Law Enforcement Act 2010,2010-11-24,2010
C2010A00071,Renewable Energy (Electricity) (Small-scale Technology Shortfall Charge) Act 2010,2010-06-28,2010
C2010A00139,Territories Law Reform Act 2010,2010-12-10,2010
C2010A00035,Trans-Tasman Proceedings Act 2010,2010-04-13,2010
C2010A00036,Trans-Tasman Proceedings (Transitional and Consequential Provisions) Act 2010,2010-04-13,2010
C2010A00060,Appropriation Act (No. 1) 2010-2011,2010-06-28,2010
C2010A00061,Appropriation Act (No. 2) 2010-2011,2010-06-28,2010
C2011A00007,Appropriation Act (No. 3) 2010-2011,2011-03-31,2011
C2011A00008,Appropriation Act (No. 4) 2010-2011,2011-03-31,2011
C2011A00069,Appropriation Act (No. 1) 2011-2012,2011-06-29,2011
C2011A00070,Appropriation Act (No. 2) 2011-2012,2011-06-29,2011
C2012A00030,Appropriation Act (No. 3) 2011-2012,2012-04-04,2012
C2012A00031,Appropriation Act (No. 4) 2011-2012 ,2012-04-04,2012
C2012A00065,Appropriation Act (No. 5) 2011-2012,2012-06-27,2012
C2012A00066,Appropriation Act (No. 6) 2011-2012,2012-06-27,2012
C2010A00062,Appropriation (Parliamentary Departments) Act (No. 1) 2010-2011,2010-06-28,2010
C2011A00071,Appropriation (Parliamentary Departments) Act (No. 1) 2011-2012,2011-06-29,2011
C2011A00018,Australian Civilian Corps Act 2011,2011-04-12,2011
C2011A00099,Australian National Registry of Emissions Units Act 2011,2011-09-15,2011
C2011A00151,Australian Renewable Energy Agency Act 2011,2011-12-04,2011
C2011A00152,Australian Renewable Energy Agency (Consequential Amendments and Transitional Provisions) Act 2011,2011-12-04,2011
C2011A00054,Australian Transaction Reports and Analysis Centre Supervisory Cost Recovery Levy Act 2011,2011-06-28,2011
C2011A00055,Australian Transaction Reports and Analysis Centre Supervisory Cost Recovery Levy (Collection) Act 2011,2011-06-28,2011
C2011A00056,Australian Transaction Reports and Analysis Centre Supervisory Cost Recovery Levy (Consequential Amendments) Act 2011,2011-06-28,2011
C2011A00038,Autonomous Sanctions Act 2011,2011-05-26,2011
C2011A00126,Business Names Registration Act 2011,2011-11-03,2011
C2011A00172,Business Names Registration (Application of Consequential Amendments) Act 2011,2011-12-05,2011
C2011A00128,Business Names Registration (Fees) Act 2011,2011-11-03,2011
C2011A00127,Business Names Registration (Transitional and Consequential Provisions) Act 2011,2011-11-03,2011
C2011A00101,Carbon Credits (Carbon Farming Initiative) Act 2011,2011-09-15,2011
C2011A00017,Civil Dispute Resolution Act 2011,2011-04-12,2011
C2011A00131,Clean Energy Act 2011,2011-11-18,2011
C2011A00153,Clean Energy (Charges—Customs) Act 2011,2011-12-04,2011
C2011A00154,Clean Energy (Charges—Excise) Act 2011,2011-12-04,2011
C2011A00158,Clean Energy (International Unit Surrender Charge) Act 2011,2011-12-04,2011
C2011A00163,Clean Energy Regulator Act 2011,2011-12-04,2011
C2011A00160,Clean Energy (Unit Issue Charge—Auctions) Act 2011,2011-12-04,2011
C2011A00161,Clean Energy (Unit Issue Charge—Fixed Charge) Act 2011,2011-12-04,2011
C2011A00162,Clean Energy (Unit Shortfall Charge—General) Act 2011,2011-12-04,2011
C2011A00143,Climate Change Authority Act 2011,2011-11-29,2011
C2011A00142,Coal Mining Industry (Long Service Leave) Legislation Amendment Act 2011,2011-11-29,2011
C2011A00060,Combating the Financing of People Smuggling and Other Measures Act 2011,2011-06-28,2011
C2011A00057,ComSuper Act 2011,2011-06-28,2011
C2011A00183,Defence Legislation Amendment Act 2011,2011-12-06,2011
C2011A00059,Governance of Australian Government Superannuation Schemes Act 2011,2011-06-28,2011
C2011A00115,Horse Disease Response Levy Act 2011,2011-10-14,2011
C2011A00116,Horse Disease Response Levy Collection Act 2011,2011-10-14,2011
C2011A00186,Human Rights (Parliamentary Scrutiny) Act 2011,2011-12-07,2011
C2011A00022,National Broadband Network Companies Act 2011,2011-04-12,2011
C2011A00009,National Health and Hospitals Network Act 2011,2011-04-08,2011
C2011A00139,National Health Reform Amendment (Independent Hospital Pricing Authority) Act 2011,2011-11-29,2011
C2011A00109,National Health Reform Amendment (National Health Performance Authority) Act 2011,2011-10-14,2011
C2011A00012,National Vocational Education and Training Regulator Act 2011,2011-04-12,2011
C2011A00013,National Vocational Education and Training Regulator (Transitional Provisions) Act 2011,2011-04-12,2011
C2011A00170,Parliamentary Service Amendment (Parliamentary Budget Officer) Act 2011,2011-12-04,2011
C2011A00076,Product Stewardship Act 2011,2011-07-25,2011
C2011A00075,Remuneration and Other Legislation Amendment Act 2011,2011-07-25,2011
C2011A00020,Screen Australia (Transfer of Assets) Act 2011,2011-04-12,2011
C2011A00133,Steel Transformation Plan Act 2011,2011-11-18,2011
C2011A00058,Superannuation Legislation (Consequential Amendments and Transitional Provisions) Act 2011,2011-06-28,2011
C2011A00073,Tertiary Education Quality and Standards Agency Act 2011,2011-06-29,2011
C2011A00074,Tertiary Education Quality and Standards Agency (Consequential Amendments and Transitional Provisions) Act 2011,2011-06-29,2011
C2011A00148,Tobacco Plain Packaging Act 2011,2011-12-01,2011
C2011A00137,Work Health and Safety Act 2011,2011-11-29,2011
C2011A00146,Work Health and Safety (Transitional and Consequential Provisions) Act 2011,2011-11-29,2011
C2011A00069,Appropriation Act (No. 1) 2011-2012,2011-06-29,2011
C2011A00070,Appropriation Act (No. 2) 2011-2012,2011-06-29,2011
C2012A00030,Appropriation Act (No. 3) 2011-2012,2012-04-04,2012
C2012A00031,Appropriation Act (No. 4) 2011-2012 ,2012-04-04,2012
C2012A00065,Appropriation Act (No. 5) 2011-2012,2012-06-27,2012
C2012A00066,Appropriation Act (No. 6) 2011-2012,2012-06-27,2012
C2012A00078,Appropriation Act (No. 1) 2012-2013,2012-06-28,2012
C2012A00079,Appropriation Act (No. 2) 2012-2013,2012-06-28,2012
C2013A00021,Appropriation Act (No. 3) 2012-2013,2013-03-28,2013
C2013A00022,Appropriation Act (No. 4) 2012-2013,2013-03-28,2013
C2012A00163,Appropriation (Implementation of the Report of the Expert Panel on Asylum Seekers) Act (No. 1) 2012-2013,2012-11-28,2012
C2012A00164,Appropriation (Implementation of the Report of the Expert Panel on Asylum Seekers) Act (No. 2) 2012-2013,2012-11-28,2012
C2011A00071,Appropriation (Parliamentary Departments) Act (No. 1) 2011-2012,2011-06-29,2011
C2012A00080,Appropriation (Parliamentary Departments) Act (No. 1) 2012-2013,2012-06-28,2012
C2012A00168,Australian Charities and Not-for-profits Commission Act 2012,2012-12-03,2012
C2012A00169,Australian Charities and Not-for-profits Commission (Consequential and Transitional) Act 2012,2012-12-03,2012
C2012A00104,Clean Energy Finance Corporation Act 2012,2012-07-22,2012
C2012A00055,Coastal Trading (Revitalising Australian Shipping) Act 2012,2012-06-21,2012
C2012A00056,Coastal Trading (Revitalising Australian Shipping) (Consequential Amendments and Transitional Provisions) Act 2012,2012-06-21,2012
C2012A00153,Defence Trade Controls Act 2012,2012-11-13,2012
C2012A00009,Education Services for Overseas Students Legislation Amendment (Tuition Protection Service and Other Measures) Act 2012,2012-03-20,2012
C2012A00011,Education Services for Overseas Students (TPS Levies) Act 2012,2012-03-20,2012
C2012A00159,Fair Entitlements Guarantee Act 2012,2012-11-28,2012
C2012A00050,Family Assistance and Other Legislation Amendment (Schoolkids Bonus Budget Measures) Act 2012,2012-05-26,2012
C2012A00032,Family Law Amendment (Validation of Certain Orders and Other Measures) Act 2012,2012-04-10,2012
C2012A00165,Federal Circuit Court of Australia Legislation Amendment Act 2012,2012-11-28,2012
C2012A00082,Financial Framework Legislation Amendment Act (No. 2) 2012,2012-06-28,2012
C2012A00132,Greenhouse and Energy Minimum Standards Act 2012,2012-09-21,2012
C2012A00133,Greenhouse and Energy Minimum Standards (Registration Fees) Act 2012,2012-09-21,2012
C2012A00123,Health Insurance Amendment (Extended Medicare Safety Net) Act 2012,2012-09-12,2012
C2012A00076,Health Insurance Amendment (Professional Services Review) Act 2012,2012-06-27,2012
C2012A00166,Illegal Logging Prohibition Act 2012,2012-11-28,2012
C2012A00059,Income Tax (Seasonal Labour Mobility Program Withholding Tax) Act 2012,2012-06-21,2012
C2012A00188,Judicial Misbehaviour and Incapacity (Parliamentary Commissions) Act 2012,2012-12-11,2012
C2012A00121,Marine Safety (Domestic Commercial Vessel) National Law Act 2012,2012-09-12,2012
C2012A00122,Marine Safety (Domestic Commercial Vessel) National Law (Consequential Amendments) Act 2012,2012-09-12,2012
C2012A00124,Migration (Visa Evidence) Charge Act 2012,2012-09-12,2012
C2012A00013,Minerals Resource Rent Tax Act 2012,2012-03-29,2012
C2012A00014,Minerals Resource Rent Tax (Consequential Amendments and Transitional Provisions) Act 2012,2012-03-29,2012
C2012A00015,Minerals Resource Rent Tax (Imposition—Customs) Act 2012,2012-03-29,2012
C2012A00016,Minerals Resource Rent Tax (Imposition—Excise) Act 2012,2012-03-29,2012
C2012A00017,Minerals Resource Rent Tax (Imposition—General) Act 2012,2012-03-29,2012
C2012A00193,National Gambling Reform Act 2012,2012-12-12,2012
C2012A00189,National Gambling Reform (Related Matters) Act (No. 1) 2012,2012-12-11,2012
C2012A00190,National Gambling Reform (Related Matters) Act (No. 2) 2012,2012-12-11,2012
C2012A00087,National Health Amendment (Pharmaceutical Benefits Scheme) Act 2012,2012-06-28,2012
C2012A00182,National Health Security Amendment Act 2012,2012-12-10,2012
C2012A00148,National Portrait Gallery of Australia Act 2012,2012-11-06,2012
C2012A00149,National Portrait Gallery of Australia (Consequential and Transitional Provisions) Act 2012,2012-11-06,2012
C2012A00029,National Radioactive Waste Management Act 2012,2012-04-04,2012
C2012A00105,National Vocational Education and Training Regulator (Charges) Act 2012,2012-07-22,2012
C2012A00128,Navigation Act 2012,2012-09-13,2012
C2012A00003,Nuclear Terrorism Legislation Amendment Act 2012,2012-03-06,2012
C2012A00095,Pay As You Go Withholding Non-compliance Tax Act 2012,2012-06-29,2012
C2012A00063,Personally Controlled Electronic Health Records Act 2012,2012-06-26,2012
C2012A00019,Petroleum Resource Rent Tax (Imposition—Customs) Act 2012,2012-03-29,2012
C2012A00020,Petroleum Resource Rent Tax (Imposition—Excise) Act 2012,2012-03-29,2012
C2012A00021,Petroleum Resource Rent Tax (Imposition—General) Act 2012,2012-03-29,2012
C2012A00046,Road Safety Remuneration Act 2012,2012-04-16,2012
C2012A00047,Road Safety Remuneration (Consequential Amendments and Related Provisions) Act 2012,2012-04-16,2012
C2012A00053,Shipping Reform (Tax Incentives) Act 2012,2012-06-21,2012
C2012A00150,Social and Community Services Pay Equity Special Account Act 2012,2012-11-08,2012
C2012A00100,Stronger Futures in the Northern Territory Act 2012,2012-06-29,2012
C2012A00101,Stronger Futures in the Northern Territory (Consequential and Transitional Provisions) Act 2012,2012-06-29,2012
C2012A00161,Superannuation Auditor Registration Imposition Act 2012,2012-11-28,2012
C2012A00045,Telecommunications (Industry Levy) Act 2012,2012-04-16,2012
C2012A00043,Telecommunications Universal Service Management Agency Act 2012,2012-04-16,2012
C2013A00018,Aboriginal and Torres Strait Islander Peoples Recognition Act 2013,2013-03-27,2013
C2013A00076,Aged Care (Living Longer Living Better) Act 2013,2013-06-28,2013
C2012A00078,Appropriation Act (No. 1) 2012-2013,2012-06-28,2012
C2012A00079,Appropriation Act (No. 2) 2012-2013,2012-06-28,2012
C2013A00021,Appropriation Act (No. 3) 2012-2013,2013-03-28,2013
C2013A00022,Appropriation Act (No. 4) 2012-2013,2013-03-28,2013
C2013A00107,Appropriation Act (No. 1) 2013-2014,2013-06-29,2013
C2013A00108,Appropriation Act (No. 2) 2013-2014,2013-06-29,2013
C2014A00019,Appropriation Act (No. 3) 2013-2014,2014-04-09,2014
C2014A00020,Appropriation Act (No. 4) 2013-2014,2014-04-09,2014
C2014A00056,Appropriation Act (No. 5) 2013-2014,2014-06-26,2014
C2014A00057,Appropriation Act (No. 6) 2013-2014,2014-06-26,2014
C2012A00163,Appropriation (Implementation of the Report of the Expert Panel on Asylum Seekers) Act (No. 1) 2012-2013,2012-11-28,2012
C2012A00164,Appropriation (Implementation of the Report of the Expert Panel on Asylum Seekers) Act (No. 2) 2012-2013,2012-11-28,2012
C2012A00080,Appropriation (Parliamentary Departments) Act (No. 1) 2012-2013,2012-06-28,2012
C2013A00109,Appropriation (Parliamentary Departments) Act (No. 1) 2013-2014,2013-06-29,2013
C2014A00021,Appropriation (Parliamentary Departments) Act (No. 2) 2013-2014,2014-04-09,2014
C2013A00058,Asbestos Safety and Eradication Agency Act 2013,2013-06-21,2013
C2013A00071,Australia Council Act 2013,2013-06-27,2013
C2013A00072,Australia Council (Consequential and Transitional Provisions) Act 2013,2013-06-27,2013
C2013A00079,Australian Aged Care Quality Agency Act 2013,2013-06-28,2013
C2013A00078,Australian Aged Care Quality Agency (Transitional Provisions) Act 2013,2013-06-28,2013
C2013A00140,Australian Civilian Corps Amendment Act 2013,2013-12-13,2013
C2013A00067,Australian Education Act 2013,2013-06-27,2013
C2013A00068,Australian Education (Consequential and Transitional Provisions) Act 2013,2013-06-27,2013
C2013A00069,Australian Jobs Act 2013,2013-06-27,2013
C2013A00100,Charities Act 2013,2013-06-29,2013
C2013A00096,Charities (Consequential Amendments and Transitional Provisions) Act 2013,2013-06-28,2013
C2013A00128,Court Security Act 2013,2013-07-01,2013
C2013A00037,DisabilityCare Australia Fund Act 2013,2013-05-28,2013
C2013A00110,Early Years Quality Fund Special Account Act 2013,2013-06-29,2013
C2013A00136,Grape and Wine Legislation Amendment (Australian Grape and Wine Authority) Act 2013,2013-12-13,2013
C2013A00091,International Interests in Mobile Equipment (Cape Town Convention) Act 2013,2013-06-28,2013
C2013A00127,International Organisations (Privileges and Immunities) Amendment Act 2013,2013-07-01,2013
C2013A00001,Low Aromatic Fuel Act 2013,2013-02-14,2013
C2013A00015,Maritime Powers Act 2013,2013-03-27,2013
C2013A00016,Maritime Powers (Consequential Amendments) Act 2013,2013-03-27,2013
C2013A00020,National Disability Insurance Scheme Act 2013,2013-03-28,2013
C2013A00056,Not-for-profit Sector Freedom to Advocate Act 2013,2013-06-13,2013
C2013A00011,Offshore Petroleum and Greenhouse Gas Storage Amendment (Compliance Measures) Act 2013,2013-03-14,2013
